,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
12852,905802665791101474,48814563,West Hill,43.75948521551717,-79.17497963,Entire home/apt,179.0,1,32,2024-01-02,5.33,1,0,32,4.82
12853,905868740890383361,47980736,Markland Wood,43.63401903991112,-79.56691914,Entire home/apt,129.0,2,16,2023-12-30,3.06,1,0,16,5.0
12854,905901030325362911,36708146,Palmerston-Little Italy,43.66154186207235,-79.41617286,Entire home/apt,157.0,28,13,2023-11-11,1.88,1,89,13,4.69
12855,905902958283367922,41679573,L'Amoreaux,43.79272638292117,-79.29959999,Private room,55.0,1,17,2024-01-07,2.64,6,365,17,4.53
12856,906003571445627615,37817897,Waterfront Communities-The Island,43.645330787348726,-79.37057886,Entire home/apt,229.0,2,5,2023-12-04,1.02,1,265,5,5.0
12857,906040330756942510,517921848,Waterfront Communities-The Island,43.64517159571093,-79.38961576,Entire home/apt,161.0,1,21,2024-01-01,3.44,2,184,21,4.52
12858,906054382682154506,518105659,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,318.0,1,22,2023-12-29,3.28,1,354,22,4.91
12859,906123632042966148,518116633,Waterfront Communities-The Island,43.64283,-79.38231,Entire home/apt,150.0,2,52,2023-12-22,7.57,2,0,52,4.77
12860,906419420981067444,74600222,Stonegate-Queensway,43.62806695619564,-79.5131331,Entire home/apt,270.0,2,5,2023-08-06,0.82,1,116,5,4.4
12861,906547201048839105,190310043,Church-Yonge Corridor,43.66555,-79.3845,Private room,178.0,3,26,2024-01-06,4.22,1,159,26,4.96
12862,906598491025692399,41278448,Little Portugal,43.64205,-79.42315,Entire home/apt,304.0,2,11,2023-10-18,2.12,1,0,11,4.91
12863,906623769812659685,1575611,Regent Park,43.65806266408262,-79.35961045,Entire home/apt,608.0,1,13,2023-12-28,1.9,5,240,13,5.0
12864,906628726908469650,371372613,Corso Italia-Davenport,43.6719462,-79.4477759,Entire home/apt,115.0,2,17,2023-12-25,2.45,1,355,17,4.88
12865,906670617171856425,699324,Bayview Woods-Steeles,43.790342507811566,-79.38738606,Entire home/apt,85.0,28,1,2023-09-12,0.25,8,38,1,4.85
12866,906750139620906736,488226934,Cabbagetown-South St.James Town,43.66521,-79.37401,Private room,123.0,28,3,2023-08-26,0.42,1,90,3,3.33
12867,906782972176640119,7207934,Waterfront Communities-The Island,43.6438893,-79.3918517,Private room,69.0,4,3,2023-12-26,0.56,4,292,3,4.67
12868,907047969666489952,518337508,Islington-City Centre West,43.640964,-79.5259403,Entire home/apt,209.0,1,14,2023-10-27,2.16,4,90,14,4.5
12869,907075494407383531,22531023,South Parkdale,43.6371938,-79.4413426,Entire home/apt,228.0,28,9,2023-11-19,1.68,1,89,9,4.78
12870,907128938872482034,494876263,Wexford/Maryvale,43.7491578,-79.2952813,Entire home/apt,97.0,1,40,2024-01-01,5.66,1,152,40,4.93
12871,907160937565528510,518337508,Islington-City Centre West,43.640964,-79.5259403,Private room,209.0,1,4,2024-01-07,0.61,4,90,4,5.0
12872,907208155938961688,517944669,South Riverdale,43.6586275,-79.3430852,Entire home/apt,250.0,1,10,2023-12-27,1.44,1,0,10,4.5
12873,907275543482191417,237418707,Islington-City Centre West,43.63353,-79.54389,Private room,49.0,28,1,2023-08-31,0.23,8,81,1,4.85
12874,907323897696469455,162579704,North St.James Town,43.67115589437779,-79.37828755,Entire home/apt,115.0,30,1,2023-08-26,0.22,11,333,1,4.85
12875,907330307743817839,50382249,Briar Hill-Belgravia,43.69641878399788,-79.45424876,Private room,50.0,30,1,2023-07-31,0.19,27,341,1,4.85
12876,907334982601106923,50382249,Briar Hill-Belgravia,43.69481578255402,-79.45589032,Private room,34.0,30,2,2023-10-21,0.39,27,365,2,4.85
12877,907338196931511714,50382249,Briar Hill-Belgravia,43.69658576263611,-79.4562602,Private room,44.0,30,1,2023-09-09,0.25,27,343,1,4.85
12878,907386301130463060,518448757,Mount Dennis,43.68653,-79.4916,Entire home/apt,130.0,1,28,2023-11-26,4.57,1,89,28,4.86
12879,907403624045669025,22154762,Corso Italia-Davenport,43.67435,-79.4466,Entire home/apt,120.0,2,26,2023-12-18,4.48,1,130,26,4.96
12880,907444348067138738,468780132,Maple Leaf,43.72005998323855,-79.47924948,Entire home/apt,205.0,3,8,2023-12-31,1.23,1,90,8,5.0
12881,907553034990671874,518485689,South Parkdale,43.64111438505624,-79.42520165,Entire home/apt,225.0,2,3,2023-07-09,0.45,2,0,3,3.67
12882,907584320316945289,70040705,Waterfront Communities-The Island,43.64308382,-79.37084449,Entire home/apt,170.0,28,1,2023-09-02,0.23,1,124,1,4.85
12883,907600049064594105,7207934,Waterfront Communities-The Island,43.6438893,-79.3918517,Private room,86.0,29,4,2024-01-01,0.65,4,186,4,5.0
12884,907663920131431867,518503962,Waterfront Communities-The Island,43.63909213941274,-79.39680578,Entire home/apt,333.0,28,1,2023-07-11,0.16,1,111,1,4.85
12885,907691827973397608,518509213,Waterfront Communities-The Island,43.63935658970778,-79.39816863,Entire home/apt,183.0,1,4,2023-09-17,0.6,1,173,4,3.75
12886,907790748281516973,221545798,West Humber-Clairville,43.724799275870126,-79.61604774,Private room,50.0,28,2,2023-10-01,0.28,1,356,2,4.85
12887,907830842894822895,102459158,Rexdale-Kipling,43.71341626578756,-79.56571628,Entire home/apt,294.0,28,3,2023-10-26,0.84,1,0,3,4.75
12888,907837625434585608,518543236,High Park North,43.65547,-79.45934,Entire home/apt,137.0,1,8,2023-11-25,1.22,1,11,8,4.38
12889,907848496792581828,92692408,Mimico (includes Humber Bay Shores),43.62375181235171,-79.48613232,Entire home/apt,250.0,28,1,2023-07-21,0.17,1,365,1,4.85
12890,907858900682862348,122192498,Niagara,43.63814576476402,-79.40542936,Entire home/apt,270.0,1,41,2024-01-06,5.91,1,196,41,5.0
12891,907864398514034308,518551130,Waterfront Communities-The Island,43.63914216552113,-79.3983616,Entire home/apt,160.0,1,36,2023-12-20,5.57,1,56,36,4.83
12892,907893138609276367,181701818,Centennial Scarborough,43.77257,-79.14039,Private room,74.0,3,18,2023-11-25,2.66,2,89,18,5.0
12893,907902683813589975,514952870,South Parkdale,43.64152,-79.43006,Entire home/apt,120.0,28,1,2023-07-29,0.18,1,365,1,4.85
12894,907923442316071856,204563397,Old East York,43.694788060896,-79.35089739,Entire home/apt,120.0,2,5,2023-08-01,0.85,1,0,5,3.0
12895,907924743761947309,419791891,Flemingdon Park,43.71662,-79.32405,Private room,46.0,1,8,2023-11-11,2.89,1,196,8,5.0
12896,907944643820752193,505742229,Dovercourt-Wallace Emerson-Junction,43.665922836251575,-79.43826386,Entire home/apt,165.0,28,10,2023-08-31,1.76,3,102,10,4.6
12897,907958272909561818,517949408,Trinity-Bellwoods,43.64752868102868,-79.4054425,Entire home/apt,675.0,1,16,2023-12-22,2.93,3,0,16,5.0
12898,907988245813273558,518591706,Playter Estates-Danforth,43.6805944,-79.3465667,Entire home/apt,289.0,2,24,2023-12-25,3.41,1,75,24,4.96
12899,908091404031065805,475149151,Don Valley Village,43.78829296,-79.36643735,Private room,68.0,28,1,2023-09-08,0.24,4,90,1,4.85
12900,908149989202279635,518420214,Steeles,43.8124414,-79.3321769,Private room,78.0,1,10,2023-10-25,1.83,1,365,10,4.7
12901,908156324429633214,517706925,Forest Hill North,43.70421,-79.43881,Private room,43.0,28,2,2023-12-31,0.36,1,363,2,4.85
12902,908186290760371220,518643736,Church-Yonge Corridor,43.6540514,-79.375977,Entire home/apt,180.0,3,8,2023-12-01,1.46,1,147,8,5.0
12903,908187296424998899,1846603,O'Connor-Parkview,43.70239269188627,-79.32604852,Entire home/apt,60.0,28,3,2023-11-12,0.69,1,336,3,4.67
12904,908216719683295513,32858866,Scarborough Village,43.73429,-79.21007,Entire home/apt,114.0,28,1,2023-12-10,1.0,2,341,1,2.5
12905,908221731190730532,470785789,Moss Park,43.65442,-79.36467,Private room,109.0,2,2,2023-10-20,0.36,3,337,2,4.85
12906,908247391642793584,8859994,Waterfront Communities-The Island,43.64599,-79.39357,Entire home/apt,132.0,1,12,2023-12-29,2.86,4,9,12,4.75
12907,908250840359506526,80133058,Woodbine-Lumsden,43.69264,-79.30523,Private room,60.0,30,2,2023-10-31,0.59,2,92,2,4.85
12908,908257735274641538,373955363,Waterfront Communities-The Island,43.63900484,-79.39896064,Entire home/apt,249.0,1,2,2023-08-23,0.33,2,89,2,4.85
12909,908525556258977762,25741380,Roncesvalles,43.6399589,-79.4436968,Private room,109.0,28,12,2024-01-02,1.88,2,365,12,4.58
12910,908554519091587256,518718551,Waterfront Communities-The Island,43.64104,-79.39823,Entire home/apt,164.0,1,30,2023-12-09,4.29,3,197,30,4.87
12911,908573342262680728,21414834,Woodbine Corridor,43.67827,-79.31535,Entire home/apt,196.0,2,9,2023-12-31,1.32,1,173,9,4.78
12912,908635330757184606,518743314,Palmerston-Little Italy,43.6607636,-79.4169686,Entire home/apt,228.0,3,18,2023-12-29,3.23,1,332,18,4.83
12913,908710446576060133,371653597,Runnymede-Bloor West Village,43.66173854935594,-79.48751888,Private room,65.0,28,1,2023-11-10,0.5,1,179,1,4.85
12914,908730187730501523,319418336,Keelesdale-Eglinton West,43.68695599737703,-79.4643798,Private room,60.0,1,7,2023-09-13,1.05,3,54,7,4.29
12915,908740307858907300,319418336,Keelesdale-Eglinton West,43.68855817601881,-79.4661173,Private room,50.0,1,6,2023-09-13,0.87,3,54,6,4.83
12916,908780959835381680,246919858,Annex,43.6703938,-79.3943028,Entire home/apt,176.0,1,30,2023-12-31,4.33,1,22,30,4.9
12917,908783949146464405,40814257,Kensington-Chinatown,43.65372701116863,-79.40460402,Private room,50.0,30,1,2023-12-29,1.0,2,364,1,4.85
12918,908812974354480721,35425105,Waterfront Communities-The Island,43.6444652,-79.3765292,Entire home/apt,170.0,28,1,2023-09-10,0.25,1,239,1,4.85
12919,908871572369439803,509291833,Kingsview Village-The Westway,43.70114674944108,-79.55603592,Entire home/apt,110.0,2,14,2024-01-04,2.12,2,359,14,5.0
12920,908915534466935611,518820507,Maple Leaf,43.72002005701885,-79.48863436,Private room,85.0,1,6,2023-11-17,0.89,2,209,6,5.0
12921,908927806261217656,250990574,L'Amoreaux,43.79286631662149,-79.3000425,Private room,63.0,28,4,2023-11-23,0.66,7,35,4,4.75
12922,908935744174866619,518825072,Waterfront Communities-The Island,43.64303,-79.38843,Entire home/apt,299.0,2,33,2023-12-18,4.78,1,314,33,4.94
12923,908939178314418122,506655269,Weston-Pellam Park,43.67238046298302,-79.46292132,Entire home/apt,62.0,28,2,2023-10-21,0.46,7,305,2,4.85
12924,908961352494932153,518820507,Maple Leaf,43.71873021815062,-79.48886917,Private room,75.0,1,6,2023-08-30,0.91,2,230,6,4.83
12925,909041279278189701,61431165,Weston-Pellam Park,43.67229079766591,-79.45628387,Entire home/apt,150.0,6,7,2023-11-17,1.57,2,0,7,4.29
12926,909372082246372813,472710695,Niagara,43.63664199999999,-79.4057224,Private room,53.0,28,11,2023-09-30,1.75,3,349,11,5.0
12927,909380542982096865,7786891,Roncesvalles,43.64433,-79.44684,Entire home/apt,491.0,2,2,2023-08-27,0.38,2,0,2,5.0
12928,909417303115933817,174483637,Moss Park,43.65914302710836,-79.36788976,Entire home/apt,101.0,28,1,2023-08-26,0.22,1,365,1,4.85
12929,909422851603774051,347668544,Corso Italia-Davenport,43.67848171441273,-79.43959088,Entire home/apt,287.0,28,15,2023-12-03,4.13,2,0,15,4.5
12930,909448341504065769,488644757,Trinity-Bellwoods,43.65132,-79.4092,Private room,76.0,1,23,2024-01-03,3.65,3,23,23,4.91
12931,909530540638892886,250990574,L'Amoreaux,43.792728736520985,-79.30035318,Private room,120.0,28,4,2024-01-01,0.76,7,0,4,5.0
12932,909544719886793206,22442734,Niagara,43.63698,-79.40584,Entire home/apt,170.0,28,3,2023-11-11,0.53,1,364,3,5.0
12933,909557802618183359,518975324,Waterfront Communities-The Island,43.642678883930415,-79.38254749,Entire home/apt,189.0,4,6,2024-01-03,1.37,1,22,6,5.0
12934,909582761848954523,507541012,Waterfront Communities-The Island,43.649,-79.39037,Entire home/apt,127.0,1,8,2024-01-01,1.33,1,58,8,4.25
12935,909631784806945008,382883363,Edenbridge-Humber Valley,43.6576902,-79.5287513,Private room,52.0,28,1,2023-07-31,0.19,46,364,1,4.85
12936,909686836730236606,126289556,Clairlea-Birchmount,43.70457278967705,-79.27355729,Entire home/apt,60.0,28,1,2023-07-11,0.16,3,131,1,4.85
12937,909703670976750922,66899257,Newtonbrook West,43.7847,-79.44264,Entire home/apt,200.0,30,1,2023-12-22,1.0,2,101,1,4.85
12938,909990681548478541,23517558,Waterfront Communities-The Island,43.64044552,-79.39104601,Entire home/apt,203.0,1,14,2024-01-01,2.09,2,15,14,5.0
12939,910064960466434009,8157517,Trinity-Bellwoods,43.64969,-79.42154,Entire home/apt,300.0,3,17,2024-01-01,2.7,1,100,17,4.88
12940,910118719684323695,517933791,Waterfront Communities-The Island,43.63955908,-79.39772013,Entire home/apt,173.0,28,11,2023-10-06,1.93,1,0,11,4.33
12941,910118863280641382,515849064,Waterfront Communities-The Island,43.64304965823254,-79.3900935,Entire home/apt,257.0,5,27,2023-12-18,4.01,1,48,27,4.74
12942,910266015020477050,499849751,Moss Park,43.6503838,-79.368682,Entire home/apt,425.0,30,13,2023-09-24,1.88,1,364,13,5.0
12943,910326169685668189,51690588,Waterfront Communities-The Island,43.6397827,-79.3979467,Entire home/apt,569.0,1,1,2023-07-30,0.18,1,239,1,4.85
12944,910340663814447021,493833328,Thistletown-Beaumond Heights,43.73880910067173,-79.56772244,Private room,40.0,28,3,2023-08-16,0.45,5,365,3,4.67
12945,910347771765172964,493833328,Thistletown-Beaumond Heights,43.73834,-79.56746,Private room,45.0,28,4,2023-10-08,0.58,5,341,4,5.0
12946,910365624156450738,212893378,Mount Pleasant West,43.71236665552649,-79.39494645,Entire home/apt,180.0,14,12,2023-12-05,1.95,1,180,12,5.0
12947,910391226281822684,493833328,Thistletown-Beaumond Heights,43.73854691,-79.56766376,Private room,40.0,28,1,2023-06-25,0.15,5,365,1,4.85
12948,910770036503172678,298544124,Palmerston-Little Italy,43.66164,-79.42116,Entire home/apt,95.0,28,2,2023-08-28,0.34,1,0,2,5.0
12949,910937992147210686,518609217,Waterfront Communities-The Island,43.64435,-79.3814,Entire home/apt,125.0,28,11,2023-12-10,1.79,2,231,11,5.0
12950,911033172980119725,33860373,Cabbagetown-South St.James Town,43.67130259758108,-79.37038519,Entire home/apt,125.0,28,2,2023-10-10,0.36,2,151,2,4.85
12951,911096991773164176,50227423,Milliken,43.8263997,-79.2911379,Private room,62.0,28,1,2023-07-17,0.17,10,365,1,4.85
12952,911124099254138700,30019550,Weston-Pellam Park,43.67125,-79.45341,Entire home/apt,200.0,3,20,2024-01-06,3.26,1,261,20,5.0
12953,911509391307509425,519400645,Oakridge,43.7007483,-79.273115,Entire home/apt,120.0,1,15,2024-01-02,2.32,1,179,15,4.87
12954,911518230348455415,519404150,Yorkdale-Glen Park,43.71066,-79.45288,Entire home/apt,239.0,2,39,2024-01-01,5.91,2,188,39,4.97
12955,911534384928120378,45588504,Downsview-Roding-CFB,43.73569,-79.48247,Private room,96.0,28,1,2023-07-15,0.17,3,363,1,4.85
12956,911559012623559882,490418874,Waterfront Communities-The Island,43.64667843696639,-79.39171285,Entire home/apt,148.0,1,51,2024-01-04,8.23,1,0,51,4.83
12957,911609356734751010,519437219,Church-Yonge Corridor,43.65668,-79.37493,Entire home/apt,256.0,2,19,2023-10-30,2.89,1,363,19,4.95
12958,911632818250666348,488101247,Waterfront Communities-The Island,43.64531999653086,-79.38990117,Entire home/apt,145.0,1,57,2024-01-05,8.91,1,143,57,4.84
12959,911643828708453030,519448989,Woodbine-Lumsden,43.69117887249284,-79.30598202,Entire home/apt,120.0,2,22,2023-12-17,4.23,1,50,22,4.86
12960,911656365579135492,487333697,Waterfront Communities-The Island,43.64155,-79.39722,Entire home/apt,148.0,1,54,2024-01-07,8.62,1,0,54,4.8
12961,911675603992106994,490586886,Church-Yonge Corridor,43.65572138249284,-79.37953506,Entire home/apt,145.0,3,37,2024-01-06,6.13,1,147,37,4.81
12962,911677425116648497,510556216,Willowdale East,43.77802,-79.41369,Entire home/apt,373.0,3,2,2023-10-01,0.5,1,89,2,4.85
12963,911717167938368633,451499036,Waterfront Communities-The Island,43.64649,-79.39121,Entire home/apt,148.0,1,54,2024-01-03,8.62,1,0,54,4.67
12964,911758188687960094,435343827,Waterfront Communities-The Island,43.64751402420779,-79.39203399,Entire home/apt,145.0,1,68,2024-01-04,10.97,1,27,68,4.91
12965,911777172945903796,176112305,Mount Pleasant East,43.70900229999999,-79.3815984,Entire home/apt,197.0,1,75,2024-01-07,11.14,1,0,75,4.8
12966,911971629100430978,515935132,Annex,43.6703938,-79.3943028,Entire home/apt,339.0,2,14,2023-11-19,2.13,1,61,14,5.0
12967,912168802650098874,519571326,Steeles,43.815526419199536,-79.30939781,Entire home/apt,399.0,28,6,2023-11-13,0.98,1,365,6,4.33
12968,912231570458167805,519592241,Dovercourt-Wallace Emerson-Junction,43.66036,-79.44078,Entire home/apt,170.0,7,3,2024-01-03,0.76,1,268,3,5.0
12969,912234035645213759,487211419,Black Creek,43.76450022801947,-79.52831903,Entire home/apt,191.0,2,4,2023-09-04,0.65,2,273,4,4.25
12970,912244643338347674,364671597,Don Valley Village,43.78444903092504,-79.34759948,Private room,109.0,3,9,2024-01-01,1.48,2,190,9,4.78
12971,912248703528991312,46460543,High Park-Swansea,43.64542,-79.4527,Private room,75.0,2,14,2023-11-24,2.08,1,19,14,5.0
12972,912311737114074181,37000334,Church-Yonge Corridor,43.6540514,-79.375977,Entire home/apt,180.0,3,3,2023-12-03,0.61,1,275,3,4.67
12973,912328987722147174,519623888,Church-Yonge Corridor,43.66609225608292,-79.38414868,Entire home/apt,399.0,28,1,2023-09-07,0.24,1,365,1,4.85
12974,912331367837203276,519628027,East End-Danforth,43.6766734,-79.305192,Entire home/apt,100.0,28,1,2023-09-30,0.3,1,315,1,4.85
12975,912341088455463693,476975038,Broadview North,43.68913227758486,-79.35368806,Entire home/apt,265.0,28,11,2023-10-25,2.02,3,73,11,4.82
12976,912413490631679217,423090066,Cliffcrest,43.720222507508254,-79.24641852,Private room,199.0,1,1,2023-06-28,0.15,2,190,1,4.85
12977,912492194590143992,416499931,Lansing-Westgate,43.75674668,-79.424655,Entire home/apt,179.0,1,12,2023-08-26,1.73,1,94,12,5.0
12978,912495631887337495,480365147,Downsview-Roding-CFB,43.73338159214944,-79.47607969,Entire home/apt,320.0,3,12,2023-11-26,1.85,1,268,12,4.92
12979,912507858250372730,519670911,Thorncliffe Park,43.70487,-79.3403,Shared room,41.0,28,1,2023-09-02,0.23,1,96,1,4.85
12980,912775310670060531,503772038,Waterfront Communities-The Island,43.64823594,-79.36628005,Private room,84.0,28,1,2023-10-24,0.39,2,219,1,4.85
12981,912812476512033208,19172310,University,43.66068884057282,-79.40141939,Entire home/apt,236.0,2,17,2023-11-26,2.97,1,356,17,4.88
12982,912816546670653005,104714632,Islington-City Centre West,43.64631,-79.55561,Entire home/apt,176.0,1,40,2023-12-30,6.49,1,293,40,5.0
12983,912859564030978962,40221872,Old East York,43.69217,-79.34427,Entire home/apt,93.0,2,14,2024-01-01,6.89,1,130,14,4.93
12984,912932299762236473,517383839,Waterfront Communities-The Island,43.64712188,-79.39112177,Entire home/apt,105.0,33,1,2023-12-09,0.94,1,90,1,4.85
12985,912949662835633063,519777095,Oakwood Village,43.68974,-79.44212,Private room,152.0,2,4,2023-11-02,0.61,1,365,4,4.75
12986,913031718040302906,519817578,Victoria Village,43.72298115488472,-79.30697546,Entire home/apt,101.0,28,4,2023-10-15,1.02,4,90,4,4.75
12987,913114629237902575,261885478,Dovercourt-Wallace Emerson-Junction,43.6610834,-79.4361044,Entire home/apt,182.0,28,17,2023-11-04,2.58,2,365,17,4.94
12988,913222987942218629,104420055,Wexford/Maryvale,43.74108,-79.29349,Private room,190.0,28,12,2023-12-22,1.81,1,67,12,5.0
12989,913234702511104406,161501274,Elms-Old Rexdale,43.72768,-79.55051,Private room,75.0,1,2,2023-08-07,0.31,1,282,2,4.85
12990,913245277555710951,250990574,L'Amoreaux,43.79231,-79.30141,Private room,55.0,28,4,2024-01-06,0.71,7,37,4,5.0
12991,913247777611630496,305075349,Waterfront Communities-The Island,43.642257809309314,-79.39974126,Entire home/apt,139.0,3,27,2024-01-01,4.35,1,74,27,4.96
12992,913250390802099000,86946050,Blake-Jones,43.671504004609645,-79.34034515,Private room,50.0,2,3,2024-01-04,3.0,1,42,3,5.0
